 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026
 ,05.505,Geotechnical Design Contingency (Unforeseen Soil Conditions),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.506,Project Management Consultants,"1,585,890.00","1,585,890.00","1,585,890.00","1,585,890.00","1,585,890.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","20,000.00","20,000.00","35,000.00","15,000.00","25,000.00","10,000.00","53,000.00","23,000.00","11,000.00","42,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,545.00","28,545.00","57,090.00",0.00,"28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","57,090.00",0.00,"28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","28,545.00","29,210.00","28,545.00","34,946.00","35,385.00","34,946.00","34,946.00","36,157.00","36,157.00","72,314.00",0.00,"36,601.00","36,157.00","35,948.00","19,228.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.507,Construction Management and/or Scheduling Consultants,"94,240.00","94,240.00","94,240.00","94,240.00","94,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,340.00",0.00,0.00,0.00,"5,305.00",0.00,0.00,0.00,0.00,0.00,"4,774.50",530.50,0.00,0.00,0.00,0.00,"5,280.00",0.00,0.00,"5,280.00",0.00,"5,280.00","5,610.00",0.00,0.00,"5,280.00",0.00,0.00,0.00,"5,280.00","5,280.00","4,200.00","4,200.00","4,200.00","4,200.00",0.00,"8,400.00","4,200.00","4,200.00","4,200.00",0.00,0.00,"4,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.508,Building Code/Plan Review and Fire/Life Safety Consultant,"206,177.50","206,177.50","206,177.50","206,177.50","206,177.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,150.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"77,520.00",0.00,0.00,0.00,"42,480.00",0.00,"2,175.00",0.00,0.00,0.00,0.00,"4,650.00","4,575.00",0.00,0.00,"9,000.00","10,200.00",0.00,0.00,"9,150.00","4,050.00",0.00,0.00,0.00,"8,700.00","1,800.00",0.00,"2,125.00",0.00,"4,425.00","7,177.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.509,Cost Estimating Consultants,"94,930.00","94,930.00","94,930.00","94,930.00","94,930.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,000.00",0.00,0.00,0.00,0.00,"10,360.00",0.00,"5,550.00","8,510.00","2,200.00","2,775.00",0.00,"6,290.00","6,660.00",0.00,740.00,0.00,"2,590.00",0.00,555.00,0.00,0.00,0.00,"2,220.00",0.00,0.00,0.00,0.00,"1,550.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,410.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,520.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.510,Photographic Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.511,Executive Architect/Engineer Reimbursable Costs,"8,308.16","8,308.16","8,308.16","8,308.16","8,308.16",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,070.07","2,329.25",0.00,0.00,0.00,0.00,"1,483.97",263.10,0.00,0.00,0.00,"1,161.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.512,Executive A/E Additional Services/Design Change Authorizations,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.513,Consulting IOR/Construction Inspection,"703,420.00","703,420.00","703,420.00","703,420.00","703,420.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"38,000.00","1,000.00",0.00,0.00,"7,500.00","5,000.00","15,500.00",0.00,"1,300.00","9,100.00","7,750.00","1,575.00",0.00,"4,375.00","7,900.00",0.00,"4,640.00","17,690.00","3,860.00",0.00,"5,727.50","4,225.00",900.00,0.00,"7,275.00","17,392.50","8,340.00","20,560.00","10,040.00","10,950.00","15,785.00",0.00,"68,390.00","41,130.00",0.00,"14,960.00","34,370.00",0.00,"31,510.00","29,560.00","34,820.00","24,005.00","36,720.00","28,460.00","1,520.00","31,500.00","22,320.00",0.00,"54,310.00","16,380.00","7,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.514,Medical Center Operational CostslWork Requests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.515,Medical Center Equipment Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,"5,765.00","5,765.00","5,765.00","5,765.00","5,765.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,250.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,515.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,06,Internal FD&C Recharge Services,"6,700,000.00","6,409,380.75","6,700,000.00","6,409,380.75","6,418,874.25",15.00,120.00,445.00,295.00,390.00,0.00,"4,758.00",0.00,"3,191.50","8,173.00","7,070.00","6,344.75","16,796.25","19,400.00","73,103.00","23,839.50","39,647.50","33,929.50","37,254.25","41,232.25","40,945.50","50,615.50","38,787.00","60,703.75","96,495.00","97,611.75","63,946.75","76,307.00","179,925.75","68,805.25","95,896.75","83,561.00","72,050.25",0.00,"64,240.75","199,016.25","104,394.00","100,151.75","96,132.75",0.00,"181,924.50","96,172.50","93,752.00","91,757.00",0.00,0.00,"80,754.00",0.00,"153,182.00","310,251.25","212,728.00",0.00,"214,047.00","130,354.25","104,001.25","109,784.75","165,510.50","164,028.00","114,337.50","97,592.25","101,823.25","153,653.00","92,375.25","95,576.00","113,498.00","101,373.00","126,500.50","81,977.00","107,810.50","53,450.00","73,999.00","67,236.00","115,115.00","87,783.00","67,152.00","77,854.25","68,786.00","56,054.50","94,052.25","54,129.50","41,447.25","24,243.00","39,197.25","31,539.00","55,151.50","32,885.25","24,603.25","35,945.75","23,286.00","18,893.00","30,544.00","21,097.50","14,582.00","9,493.50"
 ,06.601,FD&C Project Administration,"990,000.00","917,582.25","990,000.00","917,582.25","919,199.25",0.00,0.00,0.00,0.00,0.00,0.00,"2,960.00",0.00,"2,220.00","6,105.00","4,440.00","3,330.00","4,700.00","9,510.00","37,125.00","6,700.00","8,680.00","10,040.00","5,350.00","6,040.00","6,470.00","9,360.00","1,710.00","10,770.00","8,430.00","9,130.00","7,630.00","6,520.00","27,430.00","9,120.00","15,105.00","11,020.00","11,400.00",0.00,"10,830.00","22,040.00","13,580.00","12,350.00","13,395.00",0.00,"27,464.50","6,165.50","10,868.00","5,016.00",0.00,0.00,"3,971.00",0.00,"4,598.00","21,403.25","21,362.00",0.00,"11,107.00","8,075.00","8,075.00","13,350.00","21,050.00","20,425.00","15,700.00","10,975.00","16,150.00","17,815.00","16,800.00","14,105.00","17,285.00","13,120.00","18,170.00","9,745.00","19,300.00","5,825.00","10,045.00","11,664.00","18,074.00","11,065.00","6,451.00","22,740.00","21,710.00","22,360.00","25,940.00","13,260.00","9,100.00","5,460.00","9,750.00","8,450.00","10,790.00","3,900.00","4,680.00","8,536.00","3,822.00","3,822.00","3,528.00","6,468.00","4,557.00","1,617.00"
 ,06.602,FD&C Project Management,"3,008,000.00","2,872,043.50","3,008,000.00","2,872,043.50","2,873,789.50",0.00,0.00,250.00,250.00,140.00,0.00,"1,110.00",0.00,375.00,875.00,"1,250.00",0.00,125.00,"1,375.00","5,750.00","5,367.00","11,002.50","11,184.50","12,728.00","15,701.00","14,570.50","23,820.50","25,277.00","32,292.50","60,277.50","61,138.00","40,810.50","55,079.50","91,917.50","34,571.00","46,415.00","41,888.00","36,523.00",0.00,"27,756.00","82,118.00","42,377.00","41,244.00","38,277.00",0.00,"69,282.00","44,873.00","41,640.00","44,606.00",0.00,0.00,"40,336.00",0.00,"69,038.00","126,133.00","79,226.00",0.00,"92,210.50","56,558.00","47,215.00","45,955.00","64,635.00","74,972.00","44,168.00","40,500.00","46,366.50","73,767.00","42,954.00","44,936.00","53,409.00","47,709.00","66,530.50","41,487.00","50,357.50","31,236.00","41,766.00","36,439.00","63,989.00","44,639.00","32,954.00","29,935.00","25,858.00","17,426.00","34,469.00","19,994.00","16,216.00","9,229.00","15,273.00","14,241.00","26,335.00","17,444.00","15,699.00","13,314.00","14,728.00","8,256.00","16,906.00","8,730.00","4,268.00","1,746.00"
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"408,300.00","403,827.00","408,300.00","403,827.00","403,827.00",0.00,0.00,0.00,0.00,0.00,0.00,500.00,0.00,0.00,125.00,125.00,420.00,920.00,280.00,"1,670.00","1,110.00","1,110.00","2,590.00",740.00,"3,700.00","1,480.00","2,220.00","1,480.00","1,850.00","1,850.00","2,405.00","2,220.00","2,035.00","22,998.00","6,728.00","8,010.50","9,165.50","6,858.50",0.00,"6,983.50","27,589.50","13,277.00","8,051.50","10,652.00",0.00,"22,011.00","9,798.00","10,481.00","11,665.00",0.00,0.00,"13,575.00",0.00,"18,438.00","31,545.00","15,631.00",0.00,"17,847.00","9,952.00","6,436.00","4,614.00","10,631.00","3,692.00","5,730.00","2,254.00","1,610.00","2,986.00","2,298.00","1,367.00","2,381.00","1,471.00","2,443.00","2,169.00","1,072.00","1,309.00","2,306.00","1,683.00","2,256.00","4,113.00","2,393.00","1,104.00","3,184.00",396.00,"6,556.00","6,332.00","1,782.00","1,532.00","1,782.00","1,188.00","2,772.00","1,704.00",0.00,194.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.604,FD&C Contracts Office,"331,720.00","331,250.00","331,720.00","331,250.00","331,495.00",15.00,120.00,195.00,45.00,250.00,0.00,188.00,0.00,313.00,375.00,625.00,736.25,"7,334.25","5,152.00","18,829.00","4,079.00","5,172.50","3,745.00","4,558.75","5,781.25","4,980.00","6,632.50","4,535.00","7,596.25","7,737.50","5,986.25","3,396.25","2,440.00","16,063.75","10,466.25","13,461.25","10,150.00","8,378.75",0.00,"3,751.25","13,921.25","6,660.00","4,623.75","3,518.75",0.00,"7,001.00","5,268.00","4,395.00","5,136.00",0.00,0.00,"4,662.00",0.00,"5,802.00","10,038.00","4,794.00",0.00,"3,055.50",627.25,"1,315.50",423.50,"3,073.75","3,451.50","3,778.75","2,058.25","2,962.25","4,163.00","2,901.25","5,102.50","1,776.00","3,270.00","3,969.00","1,341.00","3,699.00","1,965.00","3,579.00","2,502.00","1,929.00","1,800.00","1,095.00","2,505.25","3,553.00","2,298.50","2,389.25","1,960.50",983.25,"1,397.00","2,027.25",694.00,"1,766.25","1,291.75","1,434.25","1,195.50","1,796.00","2,093.00","3,198.50",836.00,"1,084.00",245.00
 ,06.605,FD&C IOR/Construction Inspection,"1,211,980.00","1,200,220.00","1,211,980.00","1,200,220.00","1,204,660.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,"4,500.00",0.00,0.00,0.00,0.00,0.00,"3,500.00",750.00,0.00,"1,500.00",0.00,"1,500.00","1,375.00","1,750.00","6,560.00","2,980.00","6,080.00","4,220.00","4,210.00",0.00,"6,600.00","31,410.00","18,100.00","23,970.00","21,710.00",0.00,"41,565.00","20,924.00","24,568.00","24,272.00",0.00,0.00,"14,214.00",0.00,"37,576.00","85,600.00","77,135.00",0.00,"72,404.00","41,898.00","29,814.00","34,720.00","54,436.00","46,588.00","34,200.00","30,794.00","23,916.00","38,444.00","16,950.00","19,296.00","29,260.00","24,799.00","22,494.00","23,266.00","26,557.00","7,739.00","5,845.00","5,708.00","18,955.00","20,202.00","18,967.00","14,857.00","7,984.00","3,784.00","5,652.00","2,882.00","6,780.00","1,730.00","3,512.00","3,762.00","6,524.00","5,742.00","1,188.00","9,736.00",0.00,"2,664.00","3,996.00","2,442.00","2,664.00","4,440.00"
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"750,000.00","684,458.00","750,000.00","684,458.00","685,903.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283.50,693.00,630.00,"1,858.50","3,717.00","2,583.00","5,229.00","6,583.50","13,682.50","6,370.00","13,877.50","10,010.00","9,945.00","7,832.50","5,785.00","6,695.00","18,200.00","17,452.50","8,515.00","8,482.50","14,956.50","4,940.00","6,825.00","7,117.50","4,680.00",0.00,"8,320.00","21,937.50","10,400.00","9,912.50","8,580.00",0.00,"14,601.00","9,144.00","1,800.00","1,062.00",0.00,0.00,"3,996.00",0.00,"17,730.00","35,532.00","14,580.00",0.00,"17,423.00","13,244.00","11,145.75","10,722.25","11,684.75","14,899.50","10,760.75","11,011.00","10,818.50","16,478.00","10,472.00","10,769.50","9,387.00","11,004.00","12,894.00","3,969.00","6,825.00","5,376.00","10,458.00","9,240.00","9,912.00","5,964.00","5,292.00","6,713.00","6,497.00","9,790.00","19,046.00","9,701.00","6,586.00","4,895.00","6,853.00","3,204.00","6,964.25","2,803.50","1,602.00","2,970.25","2,940.00","2,058.00","2,915.50","2,621.50","2,009.00","1,445.50"
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
