 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026
 ,05.505,Geotechnical Design Contingency (Unforeseen Soil Conditions),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.506,Project Management Consultants,"42,082.00","42,082.00","42,082.00","42,082.00","42,082.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,670.00","23,800.00",0.00,"1,445.00",595.00,"2,210.00","1,020.00",170.00,680.00,170.00,0.00,0.00,440.00,0.00,0.00,704.00,0.00,0.00,0.00,0.00,0.00,0.00,176.00,637.00,728.00,637.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.507,Construction Management and/or Scheduling Consultants,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.508,Building Code/Plan Review and Fire/Life Safety Consultant,"182,304.00","181,764.00","182,304.00","177,346.00","177,346.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,100.00","19,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.00,0.00,"36,748.00",0.00,"18,579.00",0.00,"1,890.00",0.00,0.00,"63,513.00",0.00,"9,792.00","3,450.00",0.00,"3,750.00",0.00,"5,039.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,055.00",0.00,0.00,0.00,0.00,0.00,"1,485.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.509,Cost Estimating Consultants,"84,395.00","84,395.00","84,395.00","84,395.00","84,395.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,000.00",0.00,370.00,"3,700.00",0.00,0.00,"2,960.00","6,660.00","4,440.00","5,550.00",0.00,"8,510.00","9,805.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"34,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.510,Photographic Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.511,Executive Architect/Engineer Reimbursable Costs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.512,Executive A/E Additional Services/Design Change Authorizations,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.513,Consulting IOR/Construction Inspection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.514,Medical Center Operational CostslWork Requests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.515,Medical Center Equipment Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00",(14.88),"(1,485.12)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,06,Internal FD&C Recharge Services,"4,302,000.00","4,239,862.25","4,302,000.00","4,239,862.25","4,253,264.25","1,412.50","1,217.50","2,135.00","1,635.00","1,659.75","4,595.00","22,640.50",0.00,"25,064.25","18,507.00","18,419.50","59,023.75","19,866.00","23,151.50","26,124.25","27,996.50","26,150.00","21,165.00","20,641.75","30,356.50","24,586.25","22,005.50","14,922.25","21,444.25","62,731.50","53,358.50","27,080.75","20,557.75",0.00,0.00,0.00,190.00,250.00,(210.00),"1,375.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,147.50",0.00,0.00,"6,755.00",0.00,"22,090.00","71,370.00","74,620.50",0.00,"116,588.75","73,239.50","80,316.50","92,105.50","139,636.75","107,976.00","99,926.75","92,905.75","87,494.00","139,709.25","80,344.00","80,649.50","102,162.00","111,849.00","158,351.00","92,623.00","123,644.00","83,642.50","129,348.00","109,598.00","152,534.50","113,244.00","84,059.00","94,731.50","111,999.50","125,459.00","167,791.75","82,607.50","56,095.00","37,882.75","54,904.00","44,576.00","62,000.75","28,415.75","26,534.25","25,737.25","21,801.00","19,265.00","20,514.50","16,114.00","12,449.50","13,402.00"
 ,06.601,FD&C Project Administration,"680,000.00","673,032.50","680,000.00","673,032.50","673,326.50",962.50,175.00,0.00,590.00,870.00,"2,905.00","9,975.00",0.00,"12,795.00","9,920.00","10,605.00","32,230.00","9,665.00","9,365.00","6,080.00","3,970.00","7,820.00","8,885.00","3,910.00","5,760.00","5,280.00","5,270.00","2,650.00","4,910.00","6,300.00","4,350.00","1,900.00","3,260.00",0.00,0.00,0.00,190.00,0.00,(210.00),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,075.50",0.00,0.00,"6,479.00",0.00,"14,003.00","18,810.00","14,129.50",0.00,"19,754.00","10,100.00","7,175.00","12,575.00","13,320.00","12,480.00","7,175.00","5,175.00","9,100.00","15,530.00","6,525.00","7,640.00","13,420.00","8,575.00","20,211.00","7,731.00","21,410.00","12,562.50","18,946.00","16,986.00","24,784.50","16,210.00","14,250.00","19,320.00","14,880.00","18,070.00","34,000.00","12,550.00","10,140.00","3,900.00","10,400.00","6,110.00","8,060.00","3,380.00",650.00,588.00,882.00,0.00,0.00,0.00,588.00,294.00
 ,06.602,FD&C Project Management,"1,732,000.00","1,683,562.50","1,732,000.00","1,683,562.50","1,694,877.50",0.00,437.50,"1,125.00",375.00,420.00,210.00,"3,955.00",0.00,"1,140.00",0.00,0.00,"6,437.50","6,250.00","7,562.50","10,312.50","19,090.00","11,282.50","7,812.50","8,668.00","9,416.50","9,415.00","7,673.00","6,723.50","12,533.00","38,199.00","38,541.00","17,802.00","12,694.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.00,"22,287.00","18,354.00",0.00,"49,701.50","29,708.00","32,363.50","29,872.00","48,000.00","42,900.00","46,050.00","42,300.00","42,900.00","68,949.00","43,127.00","46,182.00","46,332.00","49,647.00","71,215.00","45,430.00","54,726.00","35,479.00","43,716.00","28,694.00","45,156.00","34,578.00","28,617.00","33,082.00","34,641.00","30,682.00","52,319.00","30,987.50","26,104.00","16,827.00","21,993.00","18,897.00","27,387.50","12,954.00","13,224.00","12,560.00","12,194.00","14,849.00","19,262.00","11,945.50","8,467.00","11,315.00"
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"280,000.00","275,681.00","280,000.00","275,681.00","275,681.00",0.00,0.00,0.00,0.00,0.00,"1,480.00","4,095.00",0.00,"1,110.00",740.00,375.00,625.00,875.00,0.00,"2,225.00",0.00,0.00,"1,110.00",740.00,"2,960.00","2,220.00","2,220.00","1,480.00",740.00,"2,590.00","1,850.00","1,110.00",370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.00,0.00,"6,023.00","18,747.00","19,613.00",0.00,"17,389.00","11,161.00","17,968.00","16,821.00","25,556.00","16,005.00","17,196.00","11,827.00","9,352.00","8,262.00","5,986.00","1,217.00","5,447.00","3,546.00","4,537.00","2,630.00","2,817.00","1,845.00","2,842.00","1,795.00","2,231.00","5,110.00","2,281.00",902.00,"1,954.00","1,386.00","3,012.00",344.00,0.00,688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.604,FD&C Contracts Office,"186,000.00","184,136.25","186,000.00","184,136.25","184,185.25",60.00,515.00,680.00,430.00,165.00,0.00,"4,269.00",0.00,"8,485.75","6,343.00","6,683.50","12,218.25","2,383.00","2,853.50","1,208.75","3,047.50","2,995.00","2,155.00","2,741.25","4,115.00","1,983.75","2,887.50","3,808.75","3,261.25","6,790.00","4,727.50","2,336.25","1,763.75",0.00,0.00,0.00,0.00,250.00,0.00,"1,375.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,"1,092.00","5,244.00","10,842.00",0.00,"11,301.25","4,634.50","3,133.00","1,781.50","3,427.50","2,143.25","1,419.75","2,062.25","1,331.50","2,866.75","1,686.00","1,463.50","1,887.00","1,491.00","2,559.00","2,838.00","2,373.00","1,014.00","1,152.00","1,362.00","1,674.00","1,785.00",957.00,479.50,"1,106.50","1,094.50","2,504.75","1,732.00",878.00,"1,113.75",783.00,"2,126.50","1,078.25",222.50,556.25,995.25,689.00,862.00,566.50,612.50,"2,610.50",49.00
 ,06.605,FD&C IOR/Construction Inspection,"1,095,000.00","1,094,831.00","1,095,000.00","1,094,831.00","1,095,497.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,250.00","1,000.00",0.00,"5,875.00",0.00,0.00,250.00,125.00,"3,500.00",0.00,0.00,500.00,0.00,250.00,0.00,0.00,"3,750.00",250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,414.00,"5,148.00",0.00,"11,421.00","13,940.00","15,750.00","27,206.00","42,846.00","29,770.00","25,314.00","29,116.00","21,692.00","39,520.00","19,632.00","19,842.00","32,724.00","45,734.00","55,293.00","31,117.00","39,042.00","30,432.00","57,673.00","56,477.00","74,447.00","53,125.00","33,586.00","33,142.00","49,272.00","64,748.00","55,308.00","24,178.00","6,958.00","6,098.00","11,404.00","5,472.00","7,052.00",0.00,0.00,194.00,0.00,222.00,0.00,"2,772.00",0.00,666.00
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"329,000.00","328,619.00","329,000.00","328,619.00","329,697.00",390.00,90.00,330.00,240.00,204.75,0.00,346.50,0.00,283.50,504.00,756.00,"1,638.00",693.00,"3,370.50","6,048.00","1,764.00",552.50,"1,202.50","4,582.50","7,605.00","5,687.50","3,705.00",260.00,0.00,"5,102.50","3,640.00","3,932.50","2,470.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,"5,868.00","6,534.00",0.00,"7,022.00","3,696.00","3,927.00","3,850.00","6,487.25","4,677.75","2,772.00","2,425.50","3,118.50","4,581.50","3,388.00","4,305.00","2,352.00","2,856.00","4,536.00","2,877.00","3,276.00","2,310.00","5,019.00","4,284.00","4,242.00","2,436.00","4,368.00","7,806.00","10,146.00","9,478.50","20,648.00","12,816.00","12,015.00","9,256.00","10,324.00","11,970.50","18,423.00","11,859.25","12,104.00","11,400.00","8,036.00","3,332.00",686.00,784.00,784.00,"1,078.00"
 ,06.608,FD&C Fiscal Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","2,703,550.69","2,703,550.69","2,703,550.69","2,703,550.69","2,703,550.69",0.00,0.00,0.00,0.00,"18,498.00","53,215.00","3,238.00","48,859.00",363.20,"1,950.00",0.00,"7,376.89","3,490.40","1,151.21",587.32,351.93,252.85,"1,320.91",0.00,"1,906.00",369.37,"4,756.50","2,642.00","1,587.41",0.00,"2,640.00","1,468.30",0.00,0.00,0.00,102.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.63,"4,290.00","19,674.30","112,098.06",402.25,"159,608.00","89,651.61","119,921.50","78,383.99","63,119.44","83,180.75","144,988.25","109,234.25","152,624.30","159,958.00","134,249.00","12,899.00","246,651.25","141,500.00","132,200.25","13,653.75","36,726.25","143,809.00","105,897.00","193,647.50","30,881.50","27,700.00","2,522.00","25,797.25",0.00,0.00,0.00,"1,980.00",0.00,0.00,0.00,114.50,3.83,0.00,0.00,0.00,0.00,0.00,0.00
